,Altitude,Accel,Vel,yVel,xVel,Propellant,Roll %,Drag,X,Y,f_Altitude,f_Accel,f_Vel,f_yVel,f_xVel,f_Propellant,f_Drag,f_X,f_Y
1449,275248.63949875813,9.01204301348913,7769.899620891887,189.31419950751086,7767.592951011318,11.981371689008897,0.0,0.0,6585981.970914849,944399.066869795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1450,275438.1632199548,9.011529613733398,7769.679907210761,189.3704772645267,7767.371800220149,11.981371689008897,0.0,0.0,6587267.645335146,936736.386687914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1451,275627.7430727789,9.011016105797381,7769.460134723014,189.42649374305364,7767.150596487644,11.981371689008897,0.0,0.0,6588544.398003335,929072.4376900025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1452,275817.3787959311,9.010502490422748,7769.240303736757,189.48224891019856,7766.929340128925,11.981371689008897,0.0,0.0,6589812.227952792,921407.2303636279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1453,276007.07012807764,9.009988768351025,7769.020414560108,189.53774273345482,7766.708031459096,11.981371689008897,0.0,0.0,6591071.134229407,913740.7751963097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1454,276196.8168078633,9.009474940323562,7768.800467501178,189.59297518070883,7766.486670793213,11.981371689008897,0.0,0.0,6592321.115891593,906073.0826754993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1455,276386.61857388355,9.0089610070816,7768.5804628681,189.64794622024056,7766.265258446327,11.981371689008897,0.0,0.0,6593562.17201026,898404.1632885663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1456,276576.4751647245,9.008446969366172,7768.360400968985,189.70265582071872,7766.043794733428,11.981371689008897,0.0,0.0,6594794.301668842,890734.0275227843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1457,276766.3863189211,9.007932827918196,7768.140282111969,189.75710395120723,7765.8222799694995,11.981371689008897,0.0,0.0,6596017.503963266,883062.6858653149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1458,276956.35177498497,9.007418583478428,7767.920106605174,189.8112905811569,7765.600714469477,11.981371689008897,0.0,0.0,6597231.778001959,875390.1488031921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1459,277146.37127140164,9.006904236787449,7767.699874756728,189.86521568041465,7765.379098548267,11.981371689008897,0.0,0.0,6598437.122905859,867716.4268233065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1460,277336.44454661757,9.006389788585698,7767.479586874758,189.91887921921267,7765.157432520746,11.981371689008897,0.0,0.0,6599633.537808387,860041.5304123921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1461,277526.5713390596,9.00587523961346,7767.259243267395,189.97228116817536,7764.935716701751,11.981371689008897,0.0,0.0,6600821.021855464,852365.4700570096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1462,277716.7513871221,9.005360590610817,7767.0388442427675,190.02542149832075,7764.713951406093,11.981371689008897,0.0,0.0,6601999.574205507,844688.2562435314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1463,277906.9844291629,9.004845842317755,7766.818390109003,190.07830018105344,7764.492136948539,11.981371689008897,0.0,0.0,6603169.194029401,837009.8994581265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1464,278097.27020352054,9.004330995474046,7766.597881174223,190.13091718816608,7764.270273643823,11.981371689008897,0.0,0.0,6604329.880510534,829330.4101867467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1465,278287.60844850633,9.003816050819305,7766.377317746556,190.1832724918499,7764.048361806647,11.981371689008897,0.0,0.0,6605481.632844768,821649.7989151088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1466,278477.9989023991,9.003301009092993,7766.156700134129,190.23536606467536,7763.826401751681,11.981371689008897,0.0,0.0,6606624.450240443,813968.0761286805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1467,278668.4413034478,9.002785871034416,7765.936028645049,190.2871978796071,7763.604393793541,11.981371689008897,0.0,0.0,6607758.33191837,806285.2523126664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1468,278858.93538988475,9.002270637382674,7765.715303587435,190.33876790999938,7763.382338246815,11.981371689008897,0.0,0.0,6608883.277111839,798601.3379519916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1469,279049.48089990206,9.001755308876733,7765.494525269404,190.39007612959375,7763.160235426064,11.981371689008897,0.0,0.0,6609999.285066598,790916.3435312873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1470,279240.0775716789,9.001239886255371,7765.273693999064,190.44112251252236,7762.938085645797,11.981371689008897,0.0,0.0,6611106.3550408725,783230.2795348748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1471,279430.7251433665,9.000724370257188,7765.052810084519,190.49190703330268,7762.715889220492,11.981371689008897,0.0,0.0,6612204.486305348,775543.1564467519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1472,279621.4233530825,9.000208761620634,7764.831873833857,190.54242966684393,7762.4936464645725,11.981371689008897,0.0,0.0,6613293.67814316,767854.9847505767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1473,279812.1719389288,8.999693061083962,7764.610885555179,190.5926903884408,7762.271357692443,11.981371689008897,0.0,0.0,6614373.929849911,760165.7749296519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1474,280002.97063898016,8.999177269385253,7764.38984555657,190.64268917377757,7762.049023218456,11.981371689008897,0.0,0.0,6615445.24073365,752475.5374669108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
1475,280193.8191912789,8.998661387262443,7764.16875414611,190.69242599892334,7761.826643356923,11.981371689008897,0.0,0.0,6616507.61011487,744784.282844903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
